ProcessName , Mobile Device Vitals
StartReplayTime ,	2020-09-21 20:56:43
Limits			,-1		,-1		,-1 
Time  ,  Cpu (in %) ,  Memory (in KB) ,  Free Memory (in KB) 
2020-09-21 20:56:43   ,  0 ,  0 ,  0 
2020-09-21 20:56:46 ,  0 ,  0 ,  0
2020-09-21 20:56:47 ,  0 ,  0 ,  0
2020-09-21 20:56:48 ,  0 ,  0 ,  0
2020-09-21 20:56:49 ,  0 ,  0 ,  0
2020-09-21 20:56:50 ,  0 ,  0 ,  0
2020-09-21 20:56:52 ,  0 ,  0 ,  0
2020-09-21 20:56:53 ,  0 ,  0 ,  0
2020-09-21 20:56:53 ,  14 ,  62630 ,  2050416
2020-09-21 20:56:54 ,  23 ,  212106 ,  1983104
2020-09-21 20:56:55 ,  23 ,  212106 ,  1983104
2020-09-21 20:56:57 ,  30 ,  228168 ,  1919824
2020-09-21 20:56:58 ,  15 ,  293297 ,  1884988
2020-09-21 20:56:59 ,  15 ,  293297 ,  1884988
2020-09-21 20:57:00 ,  9 ,  260125 ,  1923324
2020-09-21 20:57:00 ,  9 ,  260125 ,  1923324
2020-09-21 20:57:01 ,  14 ,  278635 ,  1892672
2020-09-21 20:57:02 ,  0 ,  280667 ,  1869108
2020-09-21 20:57:03 ,  0 ,  280667 ,  1869108
2020-09-21 20:57:04 ,  1 ,  278014 ,  1858280
2020-09-21 20:57:05 ,  2 ,  279322 ,  1853148
2020-09-21 20:57:06 ,  2 ,  279322 ,  1853148
2020-09-21 20:57:07 ,  0 ,  282634 ,  1851140
2020-09-21 20:57:08 ,  0 ,  282634 ,  1851140
2020-09-21 20:57:09 ,  0 ,  282456 ,  1854284
2020-09-21 20:57:10 ,  17 ,  283940 ,  1831628
2020-09-21 20:57:11 ,  17 ,  283940 ,  1831628
2020-09-21 20:57:12 ,  2 ,  291891 ,  1857164
2020-09-21 20:57:13 ,  0 ,  293291 ,  1854444
2020-09-21 20:57:14 ,  0 ,  293291 ,  1854444
2020-09-21 20:57:15 ,  9 ,  294403 ,  1851196
2020-09-21 20:57:16 ,  9 ,  294403 ,  1851196
2020-09-21 20:57:17 ,  0 ,  282262 ,  1862508
2020-09-21 20:57:18 ,  1 ,  282734 ,  1859628
2020-09-21 20:57:19 ,  1 ,  282734 ,  1859628
